driver_id,pool_location,driver_rating
DRV-BB-02632,Pool Kelapa Gading,4.71
DRV-BB-02633,Pool Puri,4.99
DRV-BB-02634,Pool Kramat Jati,4.7
DRV-BB-02635,Pool BSD,4.73
DRV-BB-02636,Pool BSD,4.71
DRV-BB-02637,Pool Kramat Jati,4.68
DRV-BB-02638,Pool Puri,4.9
DRV-BB-02639,Pool Kelapa Gading,4.96
DRV-BB-02640,Pool Kelapa Gading,4.97
DRV-BB-02641,Pool BSD,4.73
DRV-BB-02642,Pool Kramat Jati,4.84
DRV-BB-02643,Pool Puri,4.87
DRV-BB-02644,Pool Ciputat,4.93
DRV-BB-02645,Pool Halim,4.75
DRV-BB-02646,Pool Puri,4.77
DRV-BB-02647,Pool BSD,4.89
DRV-BB-02648,Pool Kelapa Gading,4.65
DRV-BB-02649,Pool Ciputat,4.66
DRV-BB-02650,Pool Halim,4.69
DRV-BB-02651,Pool Kramat Jati,4.77
DRV-BB-02652,Pool Halim,4.81
DRV-BB-02653,Pool Puri,4.75
DRV-BB-02654,Pool Ciputat,4.8
DRV-BB-02655,Pool Kramat Jati,4.75
DRV-BB-02656,Pool Kramat Jati,4.75
DRV-BB-02657,Pool Halim,4.65
DRV-BB-02658,Pool Mampang,4.67
DRV-BB-02659,Pool Halim,4.97
DRV-BB-02660,Pool Mampang,4.92
DRV-BB-02661,Pool Kelapa Gading,4.63
DRV-BB-02662,Pool BSD,4.92
DRV-BB-02663,Pool Puri,4.72
DRV-BB-02664,Pool Kramat Jati,4.86
DRV-BB-02665,Pool Puri,4.85
DRV-BB-02666,Pool Kelapa Gading,4.74
DRV-BB-02667,Pool Kelapa Gading,4.63
DRV-BB-02668,Pool Ciputat,4.89
DRV-BB-02669,Pool Ciputat,4.96
DRV-BB-02670,Pool BSD,4.68
DRV-BB-02671,Pool Puri,4.86
DRV-BB-02672,Pool Kramat Jati,4.79
DRV-BB-02673,Pool Mampang,4.82
DRV-BB-02674,Pool Kramat Jati,4.63
DRV-BB-02675,Pool Kelapa Gading,4.63
DRV-BB-02676,Pool Kelapa Gading,4.85
DRV-BB-02677,Pool Halim,4.7
DRV-BB-02678,Pool BSD,4.98
DRV-BB-02679,Pool Mampang,4.74
DRV-BB-02680,Pool BSD,4.79
DRV-BB-02681,Pool Kelapa Gading,4.99
DRV-BB-02682,Pool Puri,4.61
DRV-BB-02683,Pool Kramat Jati,4.88
DRV-BB-02684,Pool Ciputat,4.92
DRV-BB-02685,Pool Mampang,4.67
DRV-BB-02686,Pool Kramat Jati,4.9
DRV-BB-02687,Pool BSD,4.72
DRV-BB-02688,Pool BSD,4.7
DRV-BB-02689,Pool Mampang,4.75
DRV-BB-02690,Pool Mampang,4.65
DRV-BB-02691,Pool Kelapa Gading,4.66
DRV-BB-02692,Pool Mampang,4.94
DRV-BB-02693,Pool Halim,4.98
DRV-BB-02694,Pool Mampang,4.76
DRV-BB-02695,Pool Ciputat,4.94
DRV-BB-02696,Pool Halim,4.74
DRV-BB-02697,Pool Puri,4.94
DRV-BB-02698,Pool Kramat Jati,4.98
DRV-BB-02699,Pool Halim,4.69
DRV-BB-02700,Pool BSD,4.67
DRV-BB-02701,Pool Halim,4.85
DRV-BB-02702,Pool Puri,4.8
DRV-BB-02703,Pool Halim,4.79
DRV-BB-02704,Pool Halim,4.95
DRV-BB-02705,Pool Ciputat,4.82
DRV-BB-02706,Pool BSD,4.62
DRV-BB-02707,Pool Ciputat,4.71
DRV-BB-02708,Pool BSD,4.95
DRV-BB-02709,Pool Halim,4.61
DRV-BB-02710,Pool Halim,4.65
DRV-BB-02711,Pool BSD,4.99
DRV-BB-02712,Pool Puri,4.71
DRV-BB-02713,Pool Ciputat,4.78
DRV-BB-02714,Pool Puri,4.66
DRV-BB-02715,Pool Kramat Jati,4.88
DRV-BB-02716,Pool Mampang,4.95
DRV-BB-02717,Pool Kramat Jati,4.79
DRV-BB-02718,Pool Halim,4.89
DRV-BB-02719,Pool Kramat Jati,4.72
DRV-BB-02720,Pool Puri,4.61
DRV-BB-02721,Pool BSD,4.98
DRV-BB-02722,Pool Puri,4.88
DRV-BB-02723,Pool Mampang,4.92
DRV-BB-02724,Pool Puri,4.91
DRV-BB-02725,Pool Puri,4.81
DRV-BB-02726,Pool Kelapa Gading,4.8
DRV-BB-02727,Pool Kelapa Gading,4.96
DRV-BB-02728,Pool Kramat Jati,4.62
DRV-BB-02729,Pool Kramat Jati,4.84
DRV-BB-02730,Pool Halim,4.9
DRV-BB-02731,Pool Halim,4.66
DRV-BB-02732,Pool Halim,4.76
DRV-BB-02733,Pool Mampang,4.66
DRV-BB-02734,Pool Halim,4.6
DRV-BB-02735,Pool Ciputat,4.97
DRV-BB-02736,Pool Mampang,4.81
DRV-BB-02737,Pool Halim,4.77
DRV-BB-02738,Pool Halim,4.99
DRV-BB-02739,Pool Ciputat,4.68
DRV-BB-02740,Pool Ciputat,4.95
DRV-BB-02741,Pool Mampang,4.75
DRV-BB-02742,Pool Kramat Jati,4.67
DRV-BB-02743,Pool Ciputat,4.74
DRV-BB-02744,Pool Kramat Jati,4.73
DRV-BB-02745,Pool Kelapa Gading,4.92
DRV-BB-02746,Pool Puri,4.87
DRV-BB-02747,Pool Kelapa Gading,5.0
DRV-BB-02748,Pool Kelapa Gading,4.63
DRV-BB-02749,Pool Kramat Jati,4.91
DRV-BB-02750,Pool Kelapa Gading,4.96
DRV-BB-02751,Pool Halim,4.63
DRV-BB-02752,Pool Puri,4.68
DRV-BB-02753,Pool Puri,4.85
DRV-BB-02754,Pool Kramat Jati,4.64
DRV-BB-02755,Pool Puri,4.76
DRV-BB-02756,Pool BSD,4.61
DRV-BB-02757,Pool Mampang,5.0
DRV-BB-02758,Pool Kelapa Gading,4.61
DRV-BB-02759,Pool Kelapa Gading,4.66
DRV-BB-02760,Pool Kramat Jati,4.82
DRV-BB-02761,Pool Puri,4.77
DRV-BB-02762,Pool Puri,4.63
DRV-BB-02763,Pool Puri,4.64
DRV-BB-02764,Pool Kelapa Gading,4.86
DRV-BB-02765,Pool Ciputat,4.93
DRV-BB-02766,Pool Ciputat,4.97
DRV-BB-02767,Pool Ciputat,4.76
DRV-BB-02768,Pool Mampang,4.87
DRV-BB-02769,Pool Kramat Jati,4.81
DRV-BB-02770,Pool BSD,4.98
DRV-BB-02771,Pool BSD,4.94
DRV-BB-02772,Pool Kramat Jati,4.65
DRV-BB-02773,Pool Halim,4.87
DRV-BB-02774,Pool BSD,4.74
DRV-BB-02775,Pool Kramat Jati,4.76
DRV-BB-02776,Pool Puri,4.9
DRV-BB-02777,Pool Halim,4.71
DRV-BB-02778,Pool BSD,4.92
DRV-BB-02779,Pool Halim,4.98
DRV-BB-02780,Pool Kelapa Gading,4.68
DRV-BB-02781,Pool Halim,4.67
DRV-BB-02782,Pool Puri,4.94
DRV-BB-02783,Pool Puri,4.76
DRV-BB-02784,Pool Puri,4.86
DRV-BB-02785,Pool Ciputat,4.7
DRV-BB-02786,Pool Ciputat,4.72
DRV-BB-02787,Pool Ciputat,4.91
DRV-BB-02788,Pool Mampang,4.62
DRV-BB-02789,Pool BSD,4.89
DRV-BB-02790,Pool BSD,4.64
DRV-BB-02791,Pool BSD,4.63
DRV-BB-02792,Pool Mampang,4.98
DRV-BB-02793,Pool Halim,4.87
DRV-BB-02794,Pool Halim,4.72
DRV-BB-02795,Pool Kelapa Gading,4.99
DRV-BB-02796,Pool Mampang,4.99
DRV-BB-02797,Pool Ciputat,4.85
DRV-BB-02798,Pool Halim,4.71
DRV-BB-02799,Pool Mampang,4.75
DRV-BB-02800,Pool Halim,4.8
DRV-BB-02801,Pool BSD,4.96
DRV-BB-02802,Pool BSD,4.77
DRV-BB-02803,Pool Halim,4.69
DRV-BB-02804,Pool Ciputat,4.87
DRV-BB-02805,Pool Puri,4.87
DRV-BB-02806,Pool Halim,4.87
DRV-BB-02807,Pool Halim,4.98
DRV-BB-02808,Pool Puri,4.77
DRV-BB-02809,Pool Puri,4.61
DRV-BB-02810,Pool Kramat Jati,4.69
DRV-BB-02811,Pool BSD,4.67
DRV-BB-02812,Pool Ciputat,4.9
DRV-BB-02813,Pool Puri,4.71
DRV-BB-02814,Pool BSD,4.61
DRV-BB-02815,Pool Kelapa Gading,4.75
DRV-BB-02816,Pool Halim,4.7
DRV-BB-02817,Pool Kelapa Gading,4.9
DRV-BB-02818,Pool BSD,4.96
DRV-BB-02819,Pool Halim,4.94
DRV-BB-02820,Pool BSD,4.84
DRV-BB-02821,Pool Halim,4.81
DRV-BB-02822,Pool Ciputat,4.96
DRV-BB-02823,Pool Ciputat,4.82
DRV-BB-02824,Pool Mampang,4.87
DRV-BB-02825,Pool Puri,4.88
DRV-BB-02826,Pool Mampang,4.81
DRV-BB-02827,Pool Halim,4.8
DRV-BB-02828,Pool Ciputat,4.72
DRV-BB-02829,Pool Puri,4.7
DRV-BB-02830,Pool Ciputat,4.71
DRV-BB-02831,Pool Mampang,4.74
DRV-BB-02832,Pool BSD,4.73
DRV-BB-02833,Pool Halim,4.87
DRV-BB-02834,Pool Kramat Jati,4.85
DRV-BB-02835,Pool Mampang,4.67
DRV-BB-02836,Pool Kramat Jati,4.88
DRV-BB-02837,Pool Ciputat,4.72
DRV-BB-02838,Pool Puri,4.98
DRV-BB-02839,Pool Kramat Jati,4.86
DRV-BB-02840,Pool Mampang,4.78
DRV-BB-02841,Pool Kramat Jati,4.7
DRV-BB-02842,Pool Mampang,4.87
DRV-BB-02843,Pool BSD,4.66
DRV-BB-02844,Pool Mampang,4.67
DRV-BB-02845,Pool Mampang,4.74
DRV-BB-02846,Pool BSD,4.68
DRV-BB-02847,Pool Kramat Jati,4.75
DRV-BB-02848,Pool Kelapa Gading,4.77
DRV-BB-02849,Pool BSD,4.66
DRV-BB-02850,Pool Kramat Jati,4.87
DRV-BB-02851,Pool Halim,4.69
DRV-BB-02852,Pool Puri,4.91
DRV-BB-02853,Pool BSD,4.83
DRV-BB-02854,Pool BSD,4.9
DRV-BB-02855,Pool Mampang,4.89
DRV-BB-02856,Pool Halim,4.96
DRV-BB-02857,Pool Mampang,4.91
DRV-BB-02858,Pool Ciputat,4.99
DRV-BB-02859,Pool Puri,4.82
DRV-BB-02860,Pool BSD,4.86
DRV-BB-02861,Pool Ciputat,4.92
DRV-BB-02862,Pool Kelapa Gading,4.94
DRV-BB-02863,Pool BSD,4.77
DRV-BB-02864,Pool Kramat Jati,4.88
DRV-BB-02865,Pool Kelapa Gading,4.78
DRV-BB-02866,Pool Puri,4.8
DRV-BB-02867,Pool Kramat Jati,4.97
DRV-BB-02868,Pool Kramat Jati,4.96
DRV-BB-02869,Pool Halim,4.63
DRV-BB-02870,Pool Ciputat,4.85
DRV-BB-02871,Pool Puri,4.78
DRV-BB-02872,Pool Kelapa Gading,4.81
DRV-BB-02873,Pool Halim,4.73
DRV-BB-02874,Pool Halim,4.99
DRV-BB-02875,Pool Puri,4.89
DRV-BB-02876,Pool Kelapa Gading,4.92
DRV-BB-02877,Pool BSD,4.83
DRV-BB-02878,Pool Halim,4.87
DRV-BB-02879,Pool Kelapa Gading,4.78
DRV-BB-02880,Pool Kelapa Gading,4.9
DRV-BB-02881,Pool Kramat Jati,4.89
DRV-BB-02882,Pool Puri,4.86
DRV-BB-02883,Pool Puri,4.97
DRV-BB-02884,Pool Kelapa Gading,4.69
DRV-BB-02885,Pool Kramat Jati,4.84
DRV-BB-02886,Pool Ciputat,4.79
DRV-BB-02887,Pool Puri,4.87
DRV-BB-02888,Pool Mampang,4.73
DRV-BB-02889,Pool Kelapa Gading,4.6
DRV-BB-02890,Pool Mampang,4.67
DRV-BB-02891,Pool BSD,4.9
DRV-BB-02892,Pool Kramat Jati,4.67
DRV-BB-02893,Pool Kramat Jati,4.72
DRV-BB-02894,Pool Ciputat,4.92
DRV-BB-02895,Pool Mampang,4.86
DRV-BB-02896,Pool Halim,4.7
DRV-BB-02897,Pool Halim,4.65
DRV-BB-02898,Pool Ciputat,4.66
DRV-BB-02899,Pool BSD,4.67
DRV-BB-02900,Pool Ciputat,4.71
DRV-BB-02901,Pool Kelapa Gading,4.99
DRV-BB-02902,Pool Halim,4.81
DRV-BB-02903,Pool Puri,4.68
DRV-BB-02904,Pool Halim,4.95
DRV-BB-02905,Pool Mampang,4.94
DRV-BB-02906,Pool Kramat Jati,4.83
DRV-BB-02907,Pool Puri,4.79
DRV-BB-02908,Pool Mampang,4.69
DRV-BB-02909,Pool Puri,4.79
DRV-BB-02910,Pool Ciputat,4.91
DRV-BB-02911,Pool Kelapa Gading,4.67
DRV-BB-02912,Pool Kramat Jati,4.77
DRV-BB-02913,Pool Kramat Jati,4.66
DRV-BB-02914,Pool Mampang,4.63
DRV-BB-02915,Pool Mampang,4.69
DRV-BB-02916,Pool BSD,4.96
DRV-BB-02917,Pool Ciputat,4.63
DRV-BB-02918,Pool Puri,4.74
DRV-BB-02919,Pool BSD,4.67
DRV-BB-02920,Pool Ciputat,4.73
DRV-BB-02921,Pool Puri,4.71
DRV-BB-02922,Pool Ciputat,4.76
DRV-BB-02923,Pool BSD,4.95
DRV-BB-02924,Pool Puri,4.62
DRV-BB-02925,Pool Ciputat,4.8
DRV-BB-02926,Pool Ciputat,4.68
DRV-BB-02927,Pool Kelapa Gading,4.75
DRV-BB-02928,Pool BSD,4.92
DRV-BB-02929,Pool Ciputat,4.97
DRV-BB-02930,Pool BSD,4.9
DRV-BB-02931,Pool Kelapa Gading,4.97
DRV-BB-02932,Pool Kramat Jati,4.85
DRV-BB-02933,Pool Puri,4.69
DRV-BB-02934,Pool Mampang,4.91
DRV-BB-02935,Pool BSD,4.68
DRV-BB-02936,Pool Ciputat,4.64
DRV-BB-02937,Pool Halim,4.99
DRV-BB-02938,Pool Kelapa Gading,4.79
DRV-BB-02939,Pool Puri,4.93
DRV-BB-02940,Pool Puri,4.83
DRV-BB-02941,Pool Puri,4.96
DRV-BB-02942,Pool BSD,4.85
DRV-BB-02943,Pool Kelapa Gading,4.72
DRV-BB-02944,Pool BSD,4.73
DRV-BB-02945,Pool Mampang,4.86
DRV-BB-02946,Pool BSD,4.95
DRV-BB-02947,Pool Puri,4.94
DRV-BB-02948,Pool Halim,4.86
DRV-BB-02949,Pool Halim,4.92
DRV-BB-02950,Pool Kramat Jati,4.81
DRV-BB-02951,Pool Kramat Jati,4.93
DRV-BB-02952,Pool Kramat Jati,4.74
DRV-BB-02953,Pool Halim,4.86
DRV-BB-02954,Pool Mampang,4.87
DRV-BB-02955,Pool Kelapa Gading,4.68
DRV-BB-02956,Pool Mampang,4.73
DRV-BB-02957,Pool Ciputat,4.95
DRV-BB-02958,Pool Halim,4.84
DRV-BB-02959,Pool Kramat Jati,4.84
DRV-BB-02960,Pool Ciputat,4.64
DRV-BB-02961,Pool Kramat Jati,4.8
DRV-BB-02962,Pool Puri,4.89
DRV-BB-02963,Pool Puri,4.86
DRV-BB-02964,Pool Mampang,4.82
DRV-BB-02965,Pool Kramat Jati,4.79
DRV-BB-02966,Pool BSD,4.97
DRV-BB-02967,Pool Ciputat,4.89
DRV-BB-02968,Pool Halim,4.95
DRV-BB-02969,Pool Kelapa Gading,4.91
DRV-BB-02970,Pool Mampang,4.67
DRV-BB-02971,Pool Halim,4.66
DRV-BB-02972,Pool Puri,4.98
DRV-BB-02973,Pool Kelapa Gading,4.74
DRV-BB-02974,Pool Kramat Jati,4.83
DRV-BB-02975,Pool Mampang,4.74
DRV-BB-02976,Pool BSD,4.64
DRV-BB-02977,Pool BSD,4.94
DRV-BB-02978,Pool Mampang,4.69
DRV-BB-02979,Pool Puri,4.64
DRV-BB-02980,Pool BSD,4.77
DRV-BB-02981,Pool Mampang,4.76
DRV-BB-02982,Pool Ciputat,4.91
DRV-BB-02983,Pool Mampang,4.88
DRV-BB-02984,Pool Ciputat,4.91
DRV-BB-02985,Pool Kramat Jati,4.84
DRV-BB-02986,Pool Mampang,4.99
DRV-BB-02987,Pool Kelapa Gading,4.77
DRV-BB-02988,Pool Kelapa Gading,4.89
DRV-BB-02989,Pool Ciputat,4.83
DRV-BB-02990,Pool Ciputat,4.79
DRV-BB-02991,Pool Kelapa Gading,4.72
DRV-BB-02992,Pool Halim,4.96
DRV-BB-02993,Pool Kramat Jati,4.9
DRV-BB-02994,Pool BSD,4.7
DRV-BB-02995,Pool Kramat Jati,4.82
DRV-BB-02996,Pool Puri,4.79
DRV-BB-02997,Pool BSD,4.83
DRV-BB-02998,Pool BSD,4.94
DRV-BB-02999,Pool Mampang,4.9
DRV-BB-03000,Pool Kramat Jati,4.68
DRV-BB-03001,Pool Ciputat,4.95
DRV-BB-03002,Pool Halim,4.79
DRV-BB-03003,Pool Mampang,4.91
DRV-BB-03004,Pool Puri,4.72
DRV-BB-03005,Pool Mampang,4.75
DRV-BB-03006,Pool BSD,4.85
DRV-BB-03007,Pool Mampang,4.98
DRV-BB-03008,Pool Kelapa Gading,4.94
DRV-BB-03009,Pool Kelapa Gading,4.82
DRV-BB-03010,Pool BSD,4.65
DRV-BB-03011,Pool Puri,4.77
DRV-BB-03012,Pool Halim,4.89
DRV-BB-03013,Pool Mampang,4.64
DRV-BB-03014,Pool Mampang,4.84
DRV-BB-03015,Pool BSD,4.72
DRV-BB-03016,Pool Ciputat,4.72
DRV-BB-03017,Pool Kramat Jati,4.92
DRV-BB-03018,Pool Halim,4.98
DRV-BB-03019,Pool Mampang,4.88
DRV-BB-03020,Pool Kelapa Gading,5.0
DRV-BB-03021,Pool Puri,4.78
DRV-BB-03022,Pool Mampang,4.94
DRV-BB-03023,Pool Kramat Jati,4.83
DRV-BB-03024,Pool Mampang,4.88
DRV-BB-03025,Pool BSD,4.92
DRV-BB-03026,Pool Ciputat,4.66
DRV-BB-03027,Pool Ciputat,4.69
DRV-BB-03028,Pool Puri,4.9
DRV-BB-03029,Pool Ciputat,4.69
DRV-BB-03030,Pool Kramat Jati,5.0
DRV-BB-03031,Pool Puri,5.0
DRV-BB-03032,Pool Mampang,4.67
DRV-BB-03033,Pool Ciputat,4.93
DRV-BB-03034,Pool Ciputat,4.79
DRV-BB-03035,Pool Halim,4.69
DRV-BB-03036,Pool Puri,4.7
DRV-BB-03037,Pool Mampang,4.71
DRV-BB-03038,Pool Puri,4.65
DRV-BB-03039,Pool Halim,4.75
DRV-BB-03040,Pool Ciputat,4.81
DRV-BB-03041,Pool Kramat Jati,4.83
DRV-BB-03042,Pool Halim,4.67
DRV-BB-03043,Pool Kramat Jati,4.8
DRV-BB-03044,Pool Kramat Jati,4.74
DRV-BB-03045,Pool Kelapa Gading,4.93
DRV-BB-03046,Pool Puri,4.84
DRV-BB-03047,Pool Mampang,4.85
DRV-BB-03048,Pool Mampang,4.89
DRV-BB-03049,Pool Ciputat,4.94
DRV-BB-03050,Pool Kramat Jati,4.72
DRV-BB-03051,Pool Ciputat,4.84
DRV-BB-03052,Pool BSD,4.79
DRV-BB-03053,Pool Ciputat,4.71
DRV-BB-03054,Pool Ciputat,4.88
DRV-BB-03055,Pool Kelapa Gading,4.88
DRV-BB-03056,Pool Mampang,4.89
DRV-BB-03057,Pool Kramat Jati,4.96
DRV-BB-03058,Pool BSD,4.66
DRV-BB-03059,Pool BSD,4.92
DRV-BB-03060,Pool Mampang,4.65
DRV-BB-03061,Pool BSD,4.79
DRV-BB-03062,Pool Mampang,4.88
DRV-BB-03063,Pool Kramat Jati,4.82
DRV-BB-03064,Pool Kramat Jati,4.69
DRV-BB-03065,Pool Puri,4.76
DRV-BB-03066,Pool Mampang,4.86
DRV-BB-03067,Pool BSD,4.88
DRV-BB-03068,Pool Kramat Jati,4.73
DRV-BB-03069,Pool Kelapa Gading,4.7
DRV-BB-03070,Pool Kelapa Gading,4.9
DRV-BB-03071,Pool Puri,4.69
DRV-BB-03072,Pool Halim,4.67
DRV-BB-03073,Pool Mampang,4.83
DRV-BB-03074,Pool BSD,4.85
DRV-BB-03075,Pool Halim,4.88
DRV-BB-03076,Pool Kramat Jati,4.61
DRV-BB-03077,Pool Halim,4.72
DRV-BB-03078,Pool BSD,4.65
DRV-BB-03079,Pool Kramat Jati,4.73
DRV-BB-03080,Pool Puri,4.66
DRV-BB-03081,Pool BSD,4.85
DRV-BB-03082,Pool Puri,4.75
DRV-BB-03083,Pool Kramat Jati,4.93
DRV-BB-03084,Pool Puri,4.67
DRV-BB-03085,Pool Kramat Jati,4.9
DRV-BB-03086,Pool Kelapa Gading,4.78
DRV-BB-03087,Pool Mampang,4.9
DRV-BB-03088,Pool Kramat Jati,4.67
DRV-BB-03089,Pool Kramat Jati,4.84
DRV-BB-03090,Pool Ciputat,4.7
DRV-BB-03091,Pool Ciputat,4.88
DRV-BB-03092,Pool Halim,4.75
DRV-BB-03093,Pool Ciputat,4.69
DRV-BB-03094,Pool Halim,4.85
DRV-BB-03095,Pool Kramat Jati,4.66
DRV-BB-03096,Pool Puri,4.81
DRV-BB-03097,Pool Puri,4.87
DRV-BB-03098,Pool Kelapa Gading,4.81
DRV-BB-03099,Pool Halim,4.8
DRV-BB-03100,Pool Kelapa Gading,4.75
DRV-BB-03101,Pool Kramat Jati,4.98
DRV-BB-03102,Pool Kramat Jati,4.72
DRV-BB-03103,Pool BSD,4.7
DRV-BB-03104,Pool Kelapa Gading,4.67
DRV-BB-03105,Pool BSD,5.0
DRV-BB-03106,Pool Halim,5.0
DRV-BB-03107,Pool Kramat Jati,4.82
DRV-BB-03108,Pool Puri,4.85
DRV-BB-03109,Pool Mampang,4.82
DRV-BB-03110,Pool Kelapa Gading,4.64
DRV-BB-03111,Pool Halim,4.99
DRV-BB-03112,Pool Kelapa Gading,4.99
DRV-BB-03113,Pool Ciputat,4.62
DRV-BB-03114,Pool Halim,4.7
DRV-BB-03115,Pool Ciputat,4.87
DRV-BB-03116,Pool Puri,4.75
DRV-BB-03117,Pool Halim,4.88
DRV-BB-03118,Pool Mampang,4.93
DRV-BB-03119,Pool Puri,4.95
DRV-BB-03120,Pool Kramat Jati,4.81
DRV-BB-03121,Pool Puri,4.97
DRV-BB-03122,Pool Mampang,4.76
DRV-BB-03123,Pool Ciputat,4.89
DRV-BB-03124,Pool BSD,4.67
DRV-BB-03125,Pool Puri,4.67
DRV-BB-03126,Pool BSD,4.91
DRV-BB-03127,Pool Halim,4.74
DRV-BB-03128,Pool Mampang,4.86
DRV-BB-03129,Pool BSD,4.79
DRV-BB-03130,Pool Puri,4.73
DRV-BB-03131,Pool Mampang,4.7
DRV-BB-03132,Pool Puri,4.8
DRV-BB-03133,Pool Mampang,4.74
DRV-BB-03134,Pool Puri,4.77
DRV-BB-03135,Pool Kramat Jati,4.67
DRV-BB-03136,Pool Ciputat,4.74
DRV-BB-03137,Pool Kelapa Gading,4.6
DRV-BB-03138,Pool Kelapa Gading,4.7
DRV-BB-03139,Pool Puri,4.83
DRV-BB-03140,Pool Mampang,4.74
DRV-BB-03141,Pool BSD,4.62
DRV-BB-03142,Pool Ciputat,4.93
DRV-BB-03143,Pool BSD,4.87
DRV-BB-03144,Pool Puri,4.92
DRV-BB-03145,Pool Kelapa Gading,4.93
DRV-BB-03146,Pool BSD,4.72
DRV-BB-03147,Pool Kelapa Gading,4.81
DRV-BB-03148,Pool BSD,4.76
DRV-BB-03149,Pool Halim,4.8
DRV-BB-03150,Pool Puri,4.66
DRV-BB-03151,Pool BSD,4.88
DRV-BB-03152,Pool Halim,4.62
DRV-BB-03153,Pool Kelapa Gading,4.86
DRV-BB-03154,Pool Puri,4.75
DRV-BB-03155,Pool Ciputat,4.92
DRV-BB-03156,Pool Ciputat,4.61
DRV-BB-03157,Pool Ciputat,4.74
DRV-BB-03158,Pool Halim,4.89
DRV-BB-03159,Pool BSD,4.7
DRV-BB-03160,Pool BSD,4.94
DRV-BB-03161,Pool Mampang,4.94
DRV-BB-03162,Pool Halim,4.86
DRV-BB-03163,Pool Mampang,4.93
DRV-BB-03164,Pool Puri,4.68
DRV-BB-03165,Pool Ciputat,4.98
DRV-BB-03166,Pool BSD,4.92
DRV-BB-03167,Pool Ciputat,4.99
DRV-BB-03168,Pool Halim,4.63
DRV-BB-03169,Pool Ciputat,4.64
DRV-BB-03170,Pool Halim,4.77
DRV-BB-03171,Pool Mampang,4.84
DRV-BB-03172,Pool Ciputat,4.7
DRV-BB-03173,Pool Halim,4.96
DRV-BB-03174,Pool Kramat Jati,4.66
DRV-BB-03175,Pool Kramat Jati,4.8
DRV-BB-03176,Pool BSD,4.86
DRV-BB-03177,Pool Ciputat,4.84
DRV-BB-03178,Pool Kramat Jati,4.89
DRV-BB-03179,Pool Kelapa Gading,4.95
DRV-BB-03180,Pool Kelapa Gading,4.61
DRV-BB-03181,Pool Kelapa Gading,4.6
DRV-BB-03182,Pool Ciputat,4.88
DRV-BB-03183,Pool Halim,4.88
DRV-BB-03184,Pool Mampang,4.63
DRV-BB-03185,Pool Ciputat,4.63
DRV-BB-03186,Pool Mampang,4.69
DRV-BB-03187,Pool Puri,4.9
DRV-BB-03188,Pool Kelapa Gading,4.64
DRV-BB-03189,Pool BSD,4.75
DRV-BB-03190,Pool Kramat Jati,4.9
DRV-BB-03191,Pool BSD,4.93
DRV-BB-03192,Pool Kelapa Gading,4.67
DRV-BB-03193,Pool Puri,4.9
DRV-BB-03194,Pool BSD,4.76
DRV-BB-03195,Pool Ciputat,4.76
DRV-BB-03196,Pool Kramat Jati,4.61
DRV-BB-03197,Pool Kramat Jati,4.83
DRV-BB-03198,Pool Puri,4.7
DRV-BB-03199,Pool Kramat Jati,4.81
DRV-BB-03200,Pool Kramat Jati,4.86
DRV-BB-03201,Pool Ciputat,4.9
DRV-BB-03202,Pool Kramat Jati,4.96
DRV-BB-03203,Pool Ciputat,4.93
DRV-BB-03204,Pool BSD,4.64
DRV-BB-03205,Pool Kramat Jati,4.93
DRV-BB-03206,Pool Mampang,4.74
DRV-BB-03207,Pool Ciputat,4.75
DRV-BB-03208,Pool Mampang,4.68
DRV-BB-03209,Pool Halim,4.88
DRV-BB-03210,Pool Mampang,4.78
DRV-BB-03211,Pool Kelapa Gading,4.62
DRV-BB-03212,Pool Kelapa Gading,4.7
DRV-BB-03213,Pool Ciputat,4.87
DRV-BB-03214,Pool Kelapa Gading,4.9
DRV-BB-03215,Pool Ciputat,4.93
DRV-BB-03216,Pool Halim,4.98
DRV-BB-03217,Pool BSD,4.87
DRV-BB-03218,Pool BSD,4.99
DRV-BB-03219,Pool Halim,4.87
DRV-BB-03220,Pool Mampang,4.81
DRV-BB-03221,Pool Mampang,4.97
DRV-BB-03222,Pool Halim,4.74
DRV-BB-03223,Pool Kelapa Gading,4.6
DRV-BB-03224,Pool Puri,4.88
DRV-BB-03225,Pool Puri,4.75
DRV-BB-03226,Pool Mampang,4.97
DRV-BB-03227,Pool Halim,4.92
DRV-BB-03228,Pool Mampang,4.65
DRV-BB-03229,Pool Puri,4.82
DRV-BB-03230,Pool Halim,4.69
DRV-BB-03231,Pool Kelapa Gading,4.69
DRV-BB-03232,Pool Ciputat,4.96
DRV-BB-03233,Pool Ciputat,4.62
DRV-BB-03234,Pool Kelapa Gading,4.84
DRV-BB-03235,Pool BSD,4.95
DRV-BB-03236,Pool BSD,4.87
DRV-BB-03237,Pool Puri,4.66
DRV-BB-03238,Pool Kramat Jati,4.81
DRV-BB-03239,Pool Puri,4.91
DRV-BB-03240,Pool Puri,4.76
DRV-BB-03241,Pool Kelapa Gading,4.99
DRV-BB-03242,Pool Kramat Jati,4.84
DRV-BB-03243,Pool Kramat Jati,4.8
DRV-BB-03244,Pool Halim,4.97
DRV-BB-03245,Pool Kelapa Gading,4.86
DRV-BB-03246,Pool Ciputat,4.61
DRV-BB-03247,Pool Halim,4.98
DRV-BB-03248,Pool Mampang,4.66
DRV-BB-03249,Pool Halim,4.94
